mode,contractAnchorDate,marketGroup,area,commodity,pricing,product,maturityType,delivery,requestedTradeDate,windowStartDate,windowEndDate,tradeDate,status,settlementPrice,volume,grossOpenInterest,shortCode,maturity,assumedCode,httpStatus,errorMessage
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-17,ok,1.2,,2126,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-16,ok,1.23,25000,2126,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-13,ok,1.3,,2101,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-12,ok,1.27,,2101,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-11,ok,1.27,200000,2101,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-10,ok,1.31,25000,1901,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-09,ok,1.44,,1876,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-06,ok,1.35,,1876,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-05,ok,1.36,100000,1876,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-04,ok,1.45,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-03,ok,1.36,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-03-02,ok,1.27,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-27,ok,1.12,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-26,ok,1.1,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-25,ok,1.3,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-24,ok,1.19,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-23,ok,1.13,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-20,ok,1.11,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-19,ok,1.05,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-18,ok,0.94,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-17,ok,1,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-16,ok,0.96,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-13,ok,0.93,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-12,ok,0.89,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-11,ok,0.94,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-10,ok,0.94,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-28,,2026-02-05,2026-03-20,2026-02-09,ok,0.94,,1776,EGOW,202801,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-20,ok,1.3,,401,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-19,ok,1.27,,401,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-18,ok,1.22,,401,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-17,ok,1.25,,401,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-16,ok,1.27,25000,401,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-13,ok,1.34,,376,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-12,ok,1.33,25000,376,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-11,ok,1.31,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-10,ok,1.39,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-09,ok,1.46,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-06,ok,1.35,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-05,ok,1.52,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-04,ok,1.5,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-03,ok,1.39,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-03-02,ok,1.3,,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-27,ok,1.17,25000,351,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-26,ok,1.14,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-25,ok,1.35,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-24,ok,1.23,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-23,ok,1.21,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-20,ok,1.16,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-19,ok,1.15,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-18,ok,1.04,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-17,ok,1.04,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-16,ok,1,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-13,ok,0.99,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-12,ok,0.95,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-11,ok,1,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-10,ok,0.94,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-29,,2026-02-05,2026-03-20,2026-02-09,ok,0.98,,326,EGOW,202901,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-20,ok,1.34,,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-19,ok,1.31,,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-18,ok,1.26,,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-17,ok,1.29,,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-16,ok,1.3,,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-13,ok,1.36,,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-12,ok,1.41,50000,75,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-11,ok,1.36,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-10,ok,1.42,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-09,ok,1.52,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-06,ok,1.42,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-05,ok,1.53,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-04,ok,1.5,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-03,ok,1.41,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-03-02,ok,1.35,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-27,ok,1.23,,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-26,ok,1.24,25000,25,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-25,ok,1.39,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-24,ok,1.27,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-23,ok,1.24,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-20,ok,1.21,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-19,ok,1.22,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-18,ok,1.1,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-17,ok,1.11,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-16,ok,1.07,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-13,ok,1.06,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-12,ok,1.04,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-11,ok,1.05,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-10,ok,1.03,,0,EGOW,203001,False,200,
range,2026-03-20,GO_FUTURES,EU,GO,F,Wind,Year,GO Wind Cal-30,,2026-02-05,2026-03-20,2026-02-09,ok,1.06,,0,EGOW,203001,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-20,ok,66.33,504000,9949,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-19,ok,62.38,52000,9495,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-18,ok,64.58,2000,9445,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-17,ok,65.38,10000,9445,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-16,ok,67.66,18000,9444,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-13,ok,67.83,85000,9429,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-12,ok,67.4,75000,9421,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-11,ok,70.48,350000,9508,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-10,ok,71.57,285000,9158,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-09,ok,69.54,1002000,9125,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-06,ok,69.25,1650000,9027,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-05,ok,69.02,455000,7826,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-04,ok,69.44,13000,7415,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-03,ok,71.99,1025000,7453,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-03-02,ok,69.3,49000,6428,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-27,ok,69.04,301000,6414,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-26,ok,69.7,14000,6206,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-25,ok,71.31,6000,6193,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-24,ok,69.42,10000,6187,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-23,ok,70.14,10000,6177,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-20,ok,72.54,55000,6218,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-19,ok,70.13,20000,6163,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-18,ok,70.37,1000,6153,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-17,ok,68.89,16000,6152,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-16,ok,67.99,768000,6136,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-13,ok,69.54,45000,5573,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-12,ok,71.22,309000,5531,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-11,ok,77.04,84000,5388,FEUA,202603,False,200,
range,2026-03-20,EUA_FUTURES,EU,ENVIRONMENTALS,F,EUA,Month,EUA Mar-26,,2026-02-05,2026-03-20,2026-02-10,ok,77.45,98000,5386,FEUA,202603,False,200,
