mode,contractAnchorDate,marketGroup,area,commodity,pricing,product,maturityType,delivery,requestedTradeDate,windowStartDate,windowEndDate,tradeDate,status,settlementPrice,volume,grossOpenInterest,shortCode,maturity,assumedCode,httpStatus,errorMessage
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-23,ok,50.07,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-20,ok,55.91,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-19,ok,59.44,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-18,ok,59.34,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-17,ok,58.52,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-16,ok,62.05,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-13,ok,61.28,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-12,ok,60.24,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-11,ok,54.7,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Apr-26,,2026-03-10,2026-03-24,2026-03-10,ok,56.88,,0,FNBM,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-24,ok,40.76,,2,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-23,ok,40,,2,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-20,ok,43.34,,2,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-19,ok,45.22,,2,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-18,ok,43.84,,2,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-17,ok,43.36,744,2,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-16,ok,44.9,744,1,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-13,ok,45.14,,0,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-12,ok,44.13,,0,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-11,ok,39.75,,0,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,May-26,,2026-03-10,2026-03-24,2026-03-10,ok,41.98,,0,FNBM,202605,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-24,ok,31.14,,1,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-23,ok,30.48,,1,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-20,ok,32.68,,1,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-19,ok,36.58,,1,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-18,ok,35.64,,1,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-17,ok,36.91,720,1,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-16,ok,37.87,,0,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-13,ok,36.45,,0,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-12,ok,34.81,,0,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-11,ok,35.03,,0,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jun-26,,2026-03-10,2026-03-24,2026-03-10,ok,36.67,,0,FNBM,202606,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-24,ok,31.3,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-23,ok,30.71,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-20,ok,35.56,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-19,ok,36.35,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-18,ok,33.63,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-17,ok,33.04,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-16,ok,34.11,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-13,ok,33.09,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-12,ok,31.94,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-11,ok,30.57,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Jul-26,,2026-03-10,2026-03-24,2026-03-10,ok,30.08,,0,FNBM,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-24,ok,51.92,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-23,ok,51.15,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-20,ok,55.62,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-19,ok,56.24,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-18,ok,53.87,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-17,ok,52.17,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-16,ok,53.32,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-13,ok,52.04,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-12,ok,52.69,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-11,ok,49.29,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Aug-26,,2026-03-10,2026-03-24,2026-03-10,ok,50.25,,0,FNBM,202608,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-24,ok,53.65,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-23,ok,53,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-20,ok,56.04,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-19,ok,57.32,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-18,ok,54.7,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-17,ok,53.61,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-16,ok,54.81,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-13,ok,53.9,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-12,ok,52.43,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-11,ok,48.11,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Month,Sep-26,,2026-03-10,2026-03-24,2026-03-10,ok,48.21,,0,FNBM,202609,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-24,ok,40.97,,56,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-23,ok,40.18,,56,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-20,ok,43.97,4368,56,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-19,ok,47.06,,54,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-18,ok,46.25,,54,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-17,ok,46.23,,54,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-16,ok,48.24,2184,54,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-13,ok,47.6,,53,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-12,ok,46.37,,53,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-11,ok,43.12,,53,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-26,,2026-03-10,2026-03-24,2026-03-10,ok,45.14,,53,FNBQ,202604,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-24,ok,45.54,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-23,ok,44.87,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-20,ok,49,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-19,ok,49.89,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-18,ok,47.32,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-17,ok,46.19,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-16,ok,47.33,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-13,ok,46.26,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-12,ok,45.61,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-11,ok,42.6,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-26,,2026-03-10,2026-03-24,2026-03-10,ok,42.79,,54,FNBQ,202607,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-24,ok,66.17,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-23,ok,67,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-20,ok,68.89,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-19,ok,68.73,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-18,ok,65.16,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-17,ok,62.5,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-16,ok,63.28,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-13,ok,62.5,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-12,ok,61.39,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-11,ok,59.46,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-26,,2026-03-10,2026-03-24,2026-03-10,ok,59.09,,58,FNBQ,202610,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-24,ok,66.58,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-23,ok,66.61,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-20,ok,67.38,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-19,ok,68.02,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-18,ok,65.13,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-17,ok,63.82,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-16,ok,64.23,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-13,ok,64.72,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-12,ok,64.41,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-11,ok,64.11,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q1-27,,2026-03-10,2026-03-24,2026-03-10,ok,63.43,,0,FNBQ,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-24,ok,32.41,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-23,ok,32.18,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-20,ok,33.77,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-19,ok,32.71,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-18,ok,33.02,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-17,ok,32.65,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-16,ok,33.45,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-13,ok,33.69,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-12,ok,33.47,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-11,ok,32.6,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q2-27,,2026-03-10,2026-03-24,2026-03-10,ok,31.34,,0,FNBQ,202704,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-24,ok,37.45,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-23,ok,37.17,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-20,ok,37.46,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-19,ok,37.1,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-18,ok,36.26,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-17,ok,35.88,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-16,ok,36.75,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-13,ok,36.23,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-12,ok,36.86,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-11,ok,36.15,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q3-27,,2026-03-10,2026-03-24,2026-03-10,ok,36.26,,0,FNBQ,202707,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-24,ok,48.23,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-23,ok,47.87,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-20,ok,47.87,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-19,ok,47.08,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-18,ok,46.7,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-17,ok,46.98,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-16,ok,48.01,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-13,ok,47.37,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-12,ok,47.12,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-11,ok,47.35,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Quarter,Q4-27,,2026-03-10,2026-03-24,2026-03-10,ok,46.85,,0,FNBQ,202710,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-24,ok,46.09,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-23,ok,45.88,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-20,ok,46.54,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-19,ok,46.14,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-18,ok,45.2,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-17,ok,44.76,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-16,ok,45.54,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-13,ok,45.43,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-12,ok,45.39,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-11,ok,44.98,,2,FNBY,202701,False,200,
auto-update,2026-03-24,POWER,FI,POWER,F,Base,Year,Cal-27,,2026-03-10,2026-03-24,2026-03-10,ok,44.4,,2,FNBY,202701,False,200,
